CAZyme	GT53
CAZyme	GT55
CAZyme	GT56
CAZyme	GT6
CAZyme	GT60
CAZyme	GT66
CAZyme	GT7
CAZyme	GT70
CAZyme	GT73
CAZyme	GT74
CAZyme	GT75
CAZyme	GT76
CAZyme	GT78
CAZyme	GT8
CAZyme	GT80
CAZyme	GT81
CAZyme	GT82
CAZyme	GT83
CAZyme	GT84
CAZyme	GT85
CAZyme	GT87
CAZyme	GT88
CAZyme	GT89
CAZyme	GT9
CAZyme	GT90
CAZyme	GT92
CAZyme	GT94
CAZyme	PL0
CAZyme	PL1
CAZyme	PL10
CAZyme	PL10_1
CAZyme	PL10_2
CAZyme	PL11
CAZyme	PL1_11
CAZyme	PL11_1
CAZyme	PL1_2
CAZyme	PL12
CAZyme	PL12_1
CAZyme	PL12_3
CAZyme	PL1_3
CAZyme	PL13
CAZyme	PL1_4
CAZyme	PL14
CAZyme	PL14_3
CAZyme	PL1_5
CAZyme	PL15
CAZyme	PL1_6
CAZyme	PL16
CAZyme	PL17
CAZyme	PL17_1
CAZyme	PL17_2
CAZyme	PL1_8
CAZyme	PL2
CAZyme	PL2_1
CAZyme	PL21
CAZyme	PL2_2
CAZyme	PL22
CAZyme	PL22_1
CAZyme	PL22_2
CAZyme	PL24
CAZyme	PL26
CAZyme	PL27
CAZyme	PL29
CAZyme	PL3
CAZyme	PL30
CAZyme	PL3_1
CAZyme	PL31
CAZyme	PL33
CAZyme	PL33_1
CAZyme	PL33_2
CAZyme	PL3_4
CAZyme	PL3_5
CAZyme	PL35
CAZyme	PL36
CAZyme	PL36_1
CAZyme	PL37
CAZyme	PL38
CAZyme	PL39
CAZyme	PL4
CAZyme	PL40
CAZyme	PL4_1
CAZyme	PL4_4
CAZyme	PL5
CAZyme	PL5_1
CAZyme	PL6
CAZyme	PL6_1
CAZyme	PL6_3
CAZyme	PL7
CAZyme	PL7_1
CAZyme	PL7_2
CAZyme	PL7_3
CAZyme	PL7_4
CAZyme	PL7_5
CAZyme	PL8
CAZyme	PL8_1
CAZyme	PL8_2
CAZyme	PL8_3
CAZyme	PL9
CAZyme	PL9_1
CAZyme	PL9_2
CAZyme	PL9_4
CAZyme	SLH
TC	1.A.1
TC	1.A.10
TC	1.A.104
TC	1.A.105
TC	1.A.11
TC	1.A.12
TC	1.A.13
TC	1.A.14
TC	1.A.16
TC	1.A.17
TC	1.A.2
TC	1.A.22
TC	1.A.23
TC	1.A.25
TC	1.A.26
TC	1.A.28
TC	1.A.29
TC	1.A.3
TC	1.A.30
TC	1.A.33
TC	1.A.34
TC	1.A.35
TC	1.A.4
TC	1.A.43
TC	1.A.45
TC	1.A.46
TC	1.A.54
TC	1.A.6
TC	1.A.62
TC	1.A.63
TC	1.A.72
TC	1.A.77
TC	1.A.78
TC	1.A.79
TC	1.A.8
TC	1.A.87
TC	1.A.9
TC	1.B.1
TC	1.B.10
TC	1.B.11
TC	1.B.12
TC	1.B.13
TC	1.B.14
TC	1.B.15
TC	1.B.16
TC	1.B.17
TC	1.B.18
TC	1.B.19
TC	1.B.20
TC	1.B.21
TC	1.B.22
TC	1.B.23
TC	1.B.24
TC	1.B.25
TC	1.B.26
TC	1.B.27
TC	1.B.3
TC	1.B.31
TC	1.B.33
TC	1.B.35
TC	1.B.38
TC	1.B.39
TC	1.B.4
TC	1.B.40
TC	1.B.41
TC	1.B.42
TC	1.B.43
TC	1.B.44
TC	1.B.46
TC	1.B.48
TC	1.B.5
TC	1.B.50
TC	1.B.52
TC	1.B.54
TC	1.B.55
TC	1.B.57
TC	1.B.58
TC	1.B.59
TC	1.B.6
TC	1.B.60
TC	1.B.61
TC	1.B.62
TC	1.B.63
TC	1.B.65
TC	1.B.66
TC	1.B.67
TC	1.B.68
TC	1.B.70
TC	1.B.71
TC	1.B.72
TC	1.B.73
TC	1.B.74
TC	1.B.75
TC	1.B.76
TC	1.B.77
TC	1.B.78
TC	1.B.79
TC	1.B.81
TC	1.B.9
TC	1.C.1
TC	1.C.10
TC	1.C.102
TC	1.C.105
TC	1.C.106
TC	1.C.107
TC	1.C.109
TC	1.C.11
TC	1.C.111
TC	1.C.113
TC	1.C.12
TC	1.C.14
TC	1.C.20
TC	1.C.21
TC	1.C.24
TC	1.C.27
TC	1.C.28
TC	1.C.3
TC	1.C.31
TC	1.C.36
TC	1.C.39
TC	1.C.41
TC	1.C.42
TC	1.C.5
TC	1.C.53
TC	1.C.54
TC	1.C.56
TC	1.C.57
TC	1.C.59
TC	1.C.61
TC	1.C.63
TC	1.C.64
TC	1.C.65
TC	1.C.67
TC	1.C.70
TC	1.C.71
TC	1.C.72
TC	1.C.73
TC	1.C.75
TC	1.C.8
TC	1.C.80
TC	1.C.82
TC	1.C.9
TC	1.C.90
TC	1.C.95
TC	1.C.98
TC	1.E.1
TC	1.E.10
TC	1.E.11
TC	1.E.12
TC	1.E.14
TC	1.E.16
TC	1.E.18
TC	1.E.19
TC	1.E.2
TC	1.E.20
TC	1.E.21
TC	1.E.22
TC	1.E.23
TC	1.E.24
TC	1.E.25
TC	1.E.26
TC	1.E.27
TC	1.E.29
TC	1.E.3
TC	1.E.31
TC	1.E.33
TC	1.E.34
TC	1.E.36
TC	1.E.4
TC	1.E.40
TC	1.E.42
TC	1.E.43
TC	1.E.44
TC	1.E.5
TC	1.E.52
TC	1.E.53
TC	1.E.54
TC	1.E.55
TC	1.E.56
TC	1.E.57
TC	1.E.6
TC	1.E.7
TC	1.E.9
TC	1.I.1
TC	1.K.4
TC	1.M.1
TC	2.A.1
TC	2.A.10
TC	2.A.101
TC	2.A.102
TC	2.A.103
TC	2.A.104
TC	2.A.106
TC	2.A.107
TC	2.A.108
TC	2.A.109
TC	2.A.11
TC	2.A.111
TC	2.A.113
TC	2.A.114
TC	2.A.115
TC	2.A.116
TC	2.A.117
TC	2.A.118
TC	2.A.119
TC	2.A.12
TC	2.A.120
TC	2.A.121
TC	2.A.122
TC	2.A.123
TC	2.A.124
TC	2.A.13
TC	2.A.14
TC	2.A.15
TC	2.A.16
TC	2.A.17
TC	2.A.19
TC	2.A.2
TC	2.A.20
TC	2.A.21
TC	2.A.22
TC	2.A.23
TC	2.A.24
TC	2.A.25
TC	2.A.26
TC	2.A.27
TC	2.A.28
TC	2.A.3
TC	2.A.30
TC	2.A.33
TC	2.A.34
TC	2.A.35
TC	2.A.36
TC	2.A.37
TC	2.A.38
TC	2.A.39
TC	2.A.4
TC	2.A.40
TC	2.A.41
TC	2.A.42
TC	2.A.45
TC	2.A.46
TC	2.A.47
TC	2.A.49
TC	2.A.5
TC	2.A.50
TC	2.A.51
TC	2.A.52
TC	2.A.53
TC	2.A.55
TC	2.A.56
TC	2.A.57
TC	2.A.58
TC	2.A.59
TC	2.A.6
TC	2.A.61
TC	2.A.62
TC	2.A.63
TC	2.A.64
TC	2.A.66
TC	2.A.67
TC	2.A.68
TC	2.A.69
TC	2.A.7
TC	2.A.70
TC	2.A.71
TC	2.A.72
TC	2.A.73
TC	2.A.75
TC	2.A.76
TC	2.A.77
TC	2.A.78
TC	2.A.79
TC	2.A.8
TC	2.A.80
TC	2.A.81
TC	2.A.83
TC	2.A.84
TC	2.A.85
TC	2.A.86
TC	2.A.87
TC	2.A.88
TC	2.A.89
TC	2.A.9
TC	2.A.95
TC	2.A.96
TC	2.A.98
TC	2.A.99
TC	2.C.1
TC	3.A.1
TC	3.A.10
TC	3.A.11
TC	3.A.12
TC	3.A.14
TC	3.A.15
TC	3.A.16
TC	3.A.17
TC	3.A.18
TC	3.A.2
TC	3.A.20
TC	3.A.23
TC	3.A.24
TC	3.A.25
TC	3.A.3
TC	3.A.4
TC	3.A.5
TC	3.A.6
TC	3.A.7
TC	3.A.8
TC	3.A.9
TC	3.B.1
TC	3.D.1
TC	3.D.10
TC	3.D.2
TC	3.D.3
TC	3.D.4
TC	3.D.5
TC	3.D.6
TC	3.D.7
TC	3.D.8
TC	3.D.9
TC	3.E.1
TC	3.E.2
TC	4.A.1
TC	4.A.2
TC	4.A.3
TC	4.A.4
TC	4.A.5
TC	4.A.6
TC	4.A.7
TC	4.B.1
TC	4.C.1
TC	4.C.2
TC	4.C.3
TC	4.D.1
TC	4.D.2
TC	4.D.3
TC	4.F.1
TC	5.A.1
TC	5.A.2
TC	5.A.3
TC	5.B.1
TC	5.B.3
TC	5.B.4
TC	5.B.5
TC	5.B.6
TC	5.B.7
TC	5.B.8
TC	5.B.9
TC	8.A.1
TC	8.A.2
TC	8.A.21
TC	8.A.28
TC	8.A.3
TC	8.A.35
TC	8.A.4
TC	8.A.42
TC	8.A.43
TC	8.A.46
TC	8.A.48
TC	8.A.5
TC	8.A.50
TC	8.A.51
TC	8.A.54
TC	8.A.58
TC	8.A.59
TC	8.A.7
TC	8.A.79
TC	8.A.8
TC	8.A.82
TC	8.A.9
TC	8.B.18
TC	8.B.24
TC	8.B.9
TC	9.A.10
TC	9.A.11
TC	9.A.12
TC	9.A.15
TC	9.A.18
TC	9.A.21
TC	9.A.22
TC	9.A.23
TC	9.A.24
TC	9.A.25
TC	9.A.28
TC	9.A.29
TC	9.A.31
TC	9.A.32
TC	9.A.33
TC	9.A.36
TC	9.A.39
TC	9.A.4
TC	9.A.40
TC	9.A.41
TC	9.A.47
TC	9.A.5
TC	9.A.51
TC	9.A.55
TC	9.A.56
TC	9.A.61
TC	9.A.62
TC	9.A.63
TC	9.A.8
TC	9.B.1
TC	9.B.10
TC	9.B.100
TC	9.B.102
TC	9.B.104
TC	9.B.105
TC	9.B.106
TC	9.B.107
TC	9.B.108
TC	9.B.110
TC	9.B.111
TC	9.B.114
TC	9.B.115
TC	9.B.116
TC	9.B.117
TC	9.B.118
TC	9.B.12
TC	9.B.120
TC	9.B.121
TC	9.B.122
TC	9.B.124
TC	9.B.125
TC	9.B.126
TC	9.B.127
TC	9.B.128
TC	9.B.13
TC	9.B.133
TC	9.B.136
TC	9.B.138
TC	9.B.139
TC	9.B.14
TC	9.B.140
TC	9.B.141
TC	9.B.142
TC	9.B.143
TC	9.B.144
TC	9.B.145
TC	9.B.146
TC	9.B.147
TC	9.B.148
TC	9.B.149
TC	9.B.15
TC	9.B.150
TC	9.B.151
TC	9.B.153
TC	9.B.154
TC	9.B.155
TC	9.B.156
TC	9.B.157
TC	9.B.158
TC	9.B.159
TC	9.B.160
TC	9.B.161
TC	9.B.163
TC	9.B.164
TC	9.B.168
TC	9.B.169
TC	9.B.170
TC	9.B.171
TC	9.B.172
TC	9.B.174
TC	9.B.175
TC	9.B.176
TC	9.B.178
TC	9.B.179
TC	9.B.18
TC	9.B.182
TC	9.B.183
TC	9.B.185
TC	9.B.186
TC	9.B.193
TC	9.B.196
TC	9.B.198
TC	9.B.2
TC	9.B.20
TC	9.B.209
TC	9.B.21
TC	9.B.210
TC	9.B.211
TC	9.B.22
TC	9.B.23
TC	9.B.24
TC	9.B.27
TC	9.B.28
TC	9.B.29
TC	9.B.30
TC	9.B.31
TC	9.B.32
TC	9.B.33
TC	9.B.34
TC	9.B.35
TC	9.B.36
TC	9.B.4
TC	9.B.40
TC	9.B.42
TC	9.B.43
TC	9.B.44
TC	9.B.46
TC	9.B.50
TC	9.B.51
TC	9.B.52
TC	9.B.55
TC	9.B.62
TC	9.B.65
TC	9.B.66
TC	9.B.67
TC	9.B.69
TC	9.B.70
TC	9.B.72
TC	9.B.73
TC	9.B.74
TC	9.B.75
TC	9.B.76
TC	9.B.79
TC	9.B.8
TC	9.B.83
TC	9.B.85
TC	9.B.87
TC	9.B.96
TC	9.B.97
TC	9.B.98
TC	9.B.99
STP	AAA
STP	ACT
STP	Ada_Zn_binding
STP	AlkA_N
STP	Aminotran_1_2
STP	Ammonium_transp
STP	ANTAR
STP	AraC_binding
STP	Arc
STP	Arg_repressor
STP	ArsD
STP	AsnC_trans_reg
STP	ATPase_2
STP	Autoind_bind
STP	B12-binding
STP	B12-binding_2
STP	Bac_rhodopsin
STP	BetR
STP	BLUF
STP	BTAD
STP	CbiA
STP	CBS
STP	CHASE
STP	CHASE2
STP	CHASE3
STP	CHASE4
STP	CheB_methylest
STP	CheC
STP	CheD
STP	CheR
STP	CheR_N
STP	CheW
STP	CheY-binding
STP	CheZ
STP	Citrate_synt
STP	cNMP_binding
STP	CodY
STP	ComK
STP	Crp
STP	CsrA
STP	CtsR
STP	Cyanate_lyase
STP	CYTH
STP	dCache_1
STP	dCache_2
STP	DctP
STP	DeoRC
STP	Diacid_rec
STP	EAL
STP	EPSP_synthase
STP	FecR
STP	Fe_dep_repr_C
STP	Fe_dep_repress
STP	FeoA
STP	Fer4
STP	FeS
STP	FHA
STP	FIST
STP	FmdA_AmdA
STP	FUR
STP	GAF
STP	GATase_2
STP	GerE
STP	GGDEF
STP	Glucokinase
STP	Glycos_trans_3N
STP	Glyoxalase
STP	GntR
STP	Guanylate_cyc
STP	GyrI-like
STP	HalX
STP	HATPase_c
STP	HD
STP	HEAT_PBS
STP	HEM4
STP	Hemerythrin
STP	HhH-GPD
STP	HisKA
STP	H-kinase_dim
STP	HMA
STP	HNOB
STP	HNOBA
STP	HTH_1
STP	HTH_10
STP	HTH_11
STP	HTH_12
STP	HTH_18
STP	HTH_3
STP	HTH_5
STP	HTH_6
STP	HTH_7
STP	HTH_8
STP	HTH_9
STP	HTH_AraC
STP	HTH_CodY
STP	HTH_DeoR
STP	HTH_IclR
STP	HTH_Mga
STP	HTH_psq
STP	HxlR
STP	IclR
STP	LacI
STP	LexA_DNA_bind
STP	LysR_substrate
STP	LytTR
STP	MarR
STP	MASE1
STP	MASE2
STP	MCPsignal
STP	MerR
STP	Mga
STP	MHYT
STP	Myb_DNA-binding
STP	NIR_SIR
STP	NIR_SIR_ferr
STP	NIT
STP	Nitro_FeMo-Co
STP	Nitroreductase
STP	NTP_transf_2
STP	NUDIX
STP	PadR
STP	PALP
STP	PAS
STP	Penicillinase_R
STP	Peptidase_M23
STP	Peripla_BP_1
STP	Peripla_BP_2
STP	Peripla_BP_3
STP	peroxidase
STP	PfkB
STP	PglZ
STP	Phage_AlpA
STP	PHY
STP	PIG-L
STP	Pkinase
STP	Pkinase_Tyr
STP	Pribosyltran
STP	PTS_EIIC
STP	PTS-HPr
STP	Pyr_redox
STP	Pyr_redox_2
STP	Reg_prop
STP	Response_reg
STP	Rhodanese
STP	ROS_MUCR
STP	Rrf2
STP	RseA_N
STP	SBP_bac_1
STP	SBP_bac_10
STP	SBP_bac_3
STP	SBP_bac_5
STP	Sigma70_ECF
STP	Sigma70_r2
STP	Sigma70_r3
STP	Sigma70_r4
STP	Sigma70_r4_2
STP	SIS
STP	SKI
STP	Spo0A_C
STP	SpoIIE
STP	STAS
STP	T2SSE
STP	TetR_C
STP	TetR_N
STP	TOBE
STP	TPR_1
STP	TPR_2
STP	TPR_3
STP	TPR_4
STP	Trans_reg_C
STP	TrkA_C
STP	TrmB
STP	Trp_repressor
STP	V4R
STP	YcbB
STP	Y_Y_Y
TF	AP2
TF	AraC_N
TF	Arc
TF	bZIP_1
TF	bZIP_2
TF	Churchill
TF	Crp
TF	CSD
TF	CUT
TF	DUF24
TF	Fe_dep_repress
TF	Fez1
TF	FlhC
TF	FlhD
TF	FUR
TF	GATA
TF	GcrA
TF	GerE
TF	GntR
TF	HHA
TF	HTH_1
TF	HTH_11
TF	HTH_3
TF	HTH_5
TF	HTH_6
TF	HTH_8
TF	HTH_AraC
TF	HTH_DeoR
TF	HTH_Mga
TF	LacI
TF	LexA_DNA_bind
TF	MarR
TF	MerR
TF	MetJ
TF	Mga
TF	Omega_Repress
TF	PadR
TF	PAX
TF	Pencillinase_R
TF	Pou
TF	PSK_trans_fac
TF	PspC
TF	Rrf2
TF	SpoVT_AbrB
TF	TrmB
TF	Trp_repressor
TF	zf-C2H2
